[INFO 1637204299.792661100] [gps_imu_simul_node]: listened state: {position: {x: 1.099998, y: 0.999998, theta: 0.000000}, velocity: {u: 0.999952, v: -0.000058, r: 0.000001}, time: 0.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204299.909152000] [gps_imu_simul_node]: listened state: {position: {x: 1.800207, y: 0.999860, theta: 0.000004}, velocity: {u: 1.000677, v: -0.000535, r: 0.000010}, time: 0.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204299.909954300] [gps_imu_simul_node]: published simulated state: {position: {x: 1.800207, y: 0.999860, theta: 0.000004}, velocity: {u: 1.000677, v: -0.000535, r: 0.000010}, time: 0.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204299.918391700] [gps_imu_simul_node]: listened state: {position: {x: 1.900367, y: 0.999820, theta: 0.000005}, velocity: {u: 1.001015, v: -0.000613, r: 0.000011}, time: 0.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204299.919388300] [gps_imu_simul_node]: published simulated state: {position: {x: 1.900367, y: 0.999820, theta: 0.000005}, velocity: {u: 1.001015, v: -0.000613, r: 0.000011}, time: 0.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204299.926789300] [gps_imu_simul_node]: listened state: {position: {x: 2.000588, y: 0.999774, theta: 0.000006}, velocity: {u: 1.001418, v: -0.000691, r: 0.000012}, time: 1.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204299.927809300] [gps_imu_simul_node]: published simulated state: {position: {x: 2.000588, y: 0.999774, theta: 0.000006}, velocity: {u: 1.001418, v: -0.000691, r: 0.000012}, time: 1.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204299.935292500] [gps_imu_simul_node]: listened state: {position: {x: 2.100882, y: 0.999722, theta: 0.000007}, velocity: {u: 1.001880, v: -0.000769, r: 0.000014}, time: 1.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204299.936153400] [gps_imu_simul_node]: published simulated state: {position: {x: 2.100882, y: 0.999722, theta: 0.000007}, velocity: {u: 1.001880, v: -0.000769, r: 0.000014}, time: 1.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204299.943508100] [gps_imu_simul_node]: listened state: {position: {x: 2.201255, y: 0.999664, theta: 0.000009}, velocity: {u: 1.002396, v: -0.000849, r: 0.000015}, time: 1.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204299.944330300] [gps_imu_simul_node]: published simulated state: {position: {x: 2.201255, y: 0.999664, theta: 0.000009}, velocity: {u: 1.002396, v: -0.000849, r: 0.000015}, time: 1.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204299.951771100] [gps_imu_simul_node]: listened state: {position: {x: 2.301717, y: 0.999599, theta: 0.000010}, velocity: {u: 1.002956, v: -0.000929, r: 0.000016}, time: 1.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204299.952757300] [gps_imu_simul_node]: published simulated state: {position: {x: 2.301717, y: 0.999599, theta: 0.000010}, velocity: {u: 1.002956, v: -0.000929, r: 0.000016}, time: 1.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204299.960467300] [gps_imu_simul_node]: listened state: {position: {x: 2.402273, y: 0.999528, theta: 0.000012}, velocity: {u: 1.003549, v: -0.001010, r: 0.000017}, time: 1.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204299.961620900] [gps_imu_simul_node]: published simulated state: {position: {x: 2.402273, y: 0.999528, theta: 0.000012}, velocity: {u: 1.003549, v: -0.001010, r: 0.000017}, time: 1.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204299.969364100] [gps_imu_simul_node]: listened state: {position: {x: 2.502926, y: 0.999450, theta: 0.000014}, velocity: {u: 1.004158, v: -0.001095, r: 0.000019}, time: 1.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204299.970382100] [gps_imu_simul_node]: published simulated state: {position: {x: 2.502926, y: 0.999450, theta: 0.000014}, velocity: {u: 1.004158, v: -0.001095, r: 0.000019}, time: 1.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204299.978891600] [gps_imu_simul_node]: listened state: {position: {x: 2.603679, y: 0.999365, theta: 0.000016}, velocity: {u: 1.004771, v: -0.001183, r: 0.000020}, time: 1.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204299.979815800] [gps_imu_simul_node]: published simulated state: {position: {x: 2.603679, y: 0.999365, theta: 0.000016}, velocity: {u: 1.004771, v: -0.001183, r: 0.000020}, time: 1.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204299.987150100] [gps_imu_simul_node]: listened state: {position: {x: 2.704530, y: 0.999272, theta: 0.000018}, velocity: {u: 1.005369, v: -0.001275, r: 0.000021}, time: 1.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204299.988036600] [gps_imu_simul_node]: published simulated state: {position: {x: 2.704530, y: 0.999272, theta: 0.000018}, velocity: {u: 1.005369, v: -0.001275, r: 0.000021}, time: 1.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204299.995695700] [gps_imu_simul_node]: listened state: {position: {x: 2.805475, y: 0.999170, theta: 0.000020}, velocity: {u: 1.005937, v: -0.001373, r: 0.000022}, time: 1.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204299.996685300] [gps_imu_simul_node]: published simulated state: {position: {x: 2.805475, y: 0.999170, theta: 0.000020}, velocity: {u: 1.005937, v: -0.001373, r: 0.000022}, time: 1.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.003992700] [gps_imu_simul_node]: listened state: {position: {x: 2.906509, y: 0.999059, theta: 0.000022}, velocity: {u: 1.006458, v: -0.001477, r: 0.000024}, time: 1.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.004820800] [gps_imu_simul_node]: published simulated state: {position: {x: 2.906509, y: 0.999059, theta: 0.000022}, velocity: {u: 1.006458, v: -0.001477, r: 0.000024}, time: 1.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.012179900] [gps_imu_simul_node]: listened state: {position: {x: 3.007624, y: 0.998937, theta: 0.000025}, velocity: {u: 1.006915, v: -0.001587, r: 0.000025}, time: 2.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.013158000] [gps_imu_simul_node]: published simulated state: {position: {x: 3.007624, y: 0.998937, theta: 0.000025}, velocity: {u: 1.006915, v: -0.001587, r: 0.000025}, time: 2.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.021197700] [gps_imu_simul_node]: listened state: {position: {x: 3.108806, y: 0.998805, theta: 0.000027}, velocity: {u: 1.007295, v: -0.001703, r: 0.000026}, time: 2.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.022022000] [gps_imu_simul_node]: published simulated state: {position: {x: 3.108806, y: 0.998805, theta: 0.000027}, velocity: {u: 1.007295, v: -0.001703, r: 0.000026}, time: 2.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.029343700] [gps_imu_simul_node]: listened state: {position: {x: 3.210045, y: 0.998661, theta: 0.000030}, velocity: {u: 1.007596, v: -0.001826, r: 0.000028}, time: 2.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.030294400] [gps_imu_simul_node]: published simulated state: {position: {x: 3.210045, y: 0.998661, theta: 0.000030}, velocity: {u: 1.007596, v: -0.001826, r: 0.000028}, time: 2.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.038203100] [gps_imu_simul_node]: listened state: {position: {x: 3.311328, y: 0.998505, theta: 0.000033}, velocity: {u: 1.007817, v: -0.001955, r: 0.000029}, time: 2.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.039079500] [gps_imu_simul_node]: published simulated state: {position: {x: 3.311328, y: 0.998505, theta: 0.000033}, velocity: {u: 1.007817, v: -0.001955, r: 0.000029}, time: 2.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.047887600] [gps_imu_simul_node]: listened state: {position: {x: 3.412642, y: 0.998334, theta: 0.000036}, velocity: {u: 1.007961, v: -0.002091, r: 0.000031}, time: 2.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.049970000] [gps_imu_simul_node]: published simulated state: {position: {x: 3.412642, y: 0.998334, theta: 0.000036}, velocity: {u: 1.007961, v: -0.002091, r: 0.000031}, time: 2.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.059613600] [gps_imu_simul_node]: listened state: {position: {x: 3.513975, y: 0.998150, theta: 0.000039}, velocity: {u: 1.008028, v: -0.002232, r: 0.000032}, time: 2.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.060787900] [gps_imu_simul_node]: published simulated state: {position: {x: 3.513975, y: 0.998150, theta: 0.000039}, velocity: {u: 1.008028, v: -0.002232, r: 0.000032}, time: 2.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.069567400] [gps_imu_simul_node]: listened state: {position: {x: 3.615315, y: 0.997951, theta: 0.000042}, velocity: {u: 1.008019, v: -0.002379, r: 0.000034}, time: 2.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.070809900] [gps_imu_simul_node]: published simulated state: {position: {x: 3.615315, y: 0.997951, theta: 0.000042}, velocity: {u: 1.008019, v: -0.002379, r: 0.000034}, time: 2.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.079582100] [gps_imu_simul_node]: listened state: {position: {x: 3.716650, y: 0.997736, theta: 0.000046}, velocity: {u: 1.007938, v: -0.002532, r: 0.000036}, time: 2.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.080667100] [gps_imu_simul_node]: published simulated state: {position: {x: 3.716650, y: 0.997736, theta: 0.000046}, velocity: {u: 1.007938, v: -0.002532, r: 0.000036}, time: 2.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.088822200] [gps_imu_simul_node]: listened state: {position: {x: 3.817969, y: 0.997503, theta: 0.000049}, velocity: {u: 1.007784, v: -0.002693, r: 0.000037}, time: 2.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.089860100] [gps_imu_simul_node]: published simulated state: {position: {x: 3.817969, y: 0.997503, theta: 0.000049}, velocity: {u: 1.007784, v: -0.002693, r: 0.000037}, time: 2.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.097828600] [gps_imu_simul_node]: listened state: {position: {x: 3.919261, y: 0.997253, theta: 0.000053}, velocity: {u: 1.007560, v: -0.002860, r: 0.000039}, time: 2.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.098864800] [gps_imu_simul_node]: published simulated state: {position: {x: 3.919261, y: 0.997253, theta: 0.000053}, velocity: {u: 1.007560, v: -0.002860, r: 0.000039}, time: 2.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.107333300] [gps_imu_simul_node]: listened state: {position: {x: 4.020514, y: 0.996985, theta: 0.000057}, velocity: {u: 1.007269, v: -0.003037, r: 0.000041}, time: 3.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.108367500] [gps_imu_simul_node]: published simulated state: {position: {x: 4.020514, y: 0.996985, theta: 0.000057}, velocity: {u: 1.007269, v: -0.003037, r: 0.000041}, time: 3.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.116793300] [gps_imu_simul_node]: listened state: {position: {x: 4.121718, y: 0.996696, theta: 0.000061}, velocity: {u: 1.006913, v: -0.003222, r: 0.000043}, time: 3.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.117699200] [gps_imu_simul_node]: published simulated state: {position: {x: 4.121718, y: 0.996696, theta: 0.000061}, velocity: {u: 1.006913, v: -0.003222, r: 0.000043}, time: 3.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.127802500] [gps_imu_simul_node]: listened state: {position: {x: 4.222864, y: 0.996386, theta: 0.000066}, velocity: {u: 1.006494, v: -0.003416, r: 0.000045}, time: 3.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.128594100] [gps_imu_simul_node]: published simulated state: {position: {x: 4.222864, y: 0.996386, theta: 0.000066}, velocity: {u: 1.006494, v: -0.003416, r: 0.000045}, time: 3.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.137287900] [gps_imu_simul_node]: listened state: {position: {x: 4.323940, y: 0.996053, theta: 0.000070}, velocity: {u: 1.006015, v: -0.003620, r: 0.000047}, time: 3.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.138370600] [gps_imu_simul_node]: published simulated state: {position: {x: 4.323940, y: 0.996053, theta: 0.000070}, velocity: {u: 1.006015, v: -0.003620, r: 0.000047}, time: 3.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.146438700] [gps_imu_simul_node]: listened state: {position: {x: 4.424939, y: 0.995697, theta: 0.000075}, velocity: {u: 1.005480, v: -0.003833, r: 0.000049}, time: 3.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.147329000] [gps_imu_simul_node]: published simulated state: {position: {x: 4.424939, y: 0.995697, theta: 0.000075}, velocity: {u: 1.005480, v: -0.003833, r: 0.000049}, time: 3.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.155859700] [gps_imu_simul_node]: listened state: {position: {x: 4.525851, y: 0.995317, theta: 0.000080}, velocity: {u: 1.004892, v: -0.004055, r: 0.000051}, time: 3.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.156649500] [gps_imu_simul_node]: published simulated state: {position: {x: 4.525851, y: 0.995317, theta: 0.000080}, velocity: {u: 1.004892, v: -0.004055, r: 0.000051}, time: 3.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.164551500] [gps_imu_simul_node]: listened state: {position: {x: 4.626668, y: 0.994910, theta: 0.000085}, velocity: {u: 1.004255, v: -0.004287, r: 0.000053}, time: 3.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.165493600] [gps_imu_simul_node]: published simulated state: {position: {x: 4.626668, y: 0.994910, theta: 0.000085}, velocity: {u: 1.004255, v: -0.004287, r: 0.000053}, time: 3.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.174121400] [gps_imu_simul_node]: listened state: {position: {x: 4.727384, y: 0.994476, theta: 0.000091}, velocity: {u: 1.003573, v: -0.004528, r: 0.000055}, time: 3.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.175112600] [gps_imu_simul_node]: published simulated state: {position: {x: 4.727384, y: 0.994476, theta: 0.000091}, velocity: {u: 1.003573, v: -0.004528, r: 0.000055}, time: 3.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.182898800] [gps_imu_simul_node]: listened state: {position: {x: 4.827989, y: 0.994014, theta: 0.000096}, velocity: {u: 1.002850, v: -0.004779, r: 0.000058}, time: 3.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.183795400] [gps_imu_simul_node]: published simulated state: {position: {x: 4.827989, y: 0.994014, theta: 0.000096}, velocity: {u: 1.002850, v: -0.004779, r: 0.000058}, time: 3.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.192759300] [gps_imu_simul_node]: listened state: {position: {x: 4.928479, y: 0.993523, theta: 0.000102}, velocity: {u: 1.002088, v: -0.005039, r: 0.000060}, time: 3.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.193687000] [gps_imu_simul_node]: published simulated state: {position: {x: 4.928479, y: 0.993523, theta: 0.000102}, velocity: {u: 1.002088, v: -0.005039, r: 0.000060}, time: 3.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.202394200] [gps_imu_simul_node]: listened state: {position: {x: 5.028848, y: 0.993000, theta: 0.000108}, velocity: {u: 1.001293, v: -0.005309, r: 0.000062}, time: 4.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.204051300] [gps_imu_simul_node]: published simulated state: {position: {x: 5.028848, y: 0.993000, theta: 0.000108}, velocity: {u: 1.001293, v: -0.005309, r: 0.000062}, time: 4.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.214924200] [gps_imu_simul_node]: listened state: {position: {x: 5.129090, y: 0.992446, theta: 0.000115}, velocity: {u: 1.000467, v: -0.005590, r: 0.000065}, time: 4.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.215864000] [gps_imu_simul_node]: published simulated state: {position: {x: 5.129090, y: 0.992446, theta: 0.000115}, velocity: {u: 1.000467, v: -0.005590, r: 0.000065}, time: 4.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.227244800] [gps_imu_simul_node]: listened state: {position: {x: 5.229201, y: 0.991858, theta: 0.000121}, velocity: {u: 0.999615, v: -0.005880, r: 0.000068}, time: 4.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.228238300] [gps_imu_simul_node]: published simulated state: {position: {x: 5.229201, y: 0.991858, theta: 0.000121}, velocity: {u: 0.999615, v: -0.005880, r: 0.000068}, time: 4.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204300.239582700] [gps_imu_simul_node]: listened state: {position: {x: 5.329176, y: 0.991237, theta: 0.000128}, velocity: {u: 0.998742, v: -0.006181, r: 0.000070}, time: 4.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
