[INFO 1637258687.767362100] [gps_imu_simul_node]: listened state: {position: {x: 1.099998, y: 0.999998, theta: 0.000000}, velocity: {u: 0.999952, v: -0.000058, r: 0.000001}, time: 0.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.062735200] [gps_imu_simul_node]: listened state: {position: {x: 3.817969, y: 0.997503, theta: 0.000049}, velocity: {u: 1.007784, v: -0.002693, r: 0.000037}, time: 2.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.063682800] [gps_imu_simul_node]: published simulated state: {position: {x: 3.817969, y: 0.997503, theta: 0.000049}, velocity: {u: 1.007784, v: -0.002693, r: 0.000037}, time: 2.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.071101300] [gps_imu_simul_node]: listened state: {position: {x: 3.919261, y: 0.997253, theta: 0.000053}, velocity: {u: 1.007560, v: -0.002860, r: 0.000039}, time: 2.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.072252600] [gps_imu_simul_node]: published simulated state: {position: {x: 3.919261, y: 0.997253, theta: 0.000053}, velocity: {u: 1.007560, v: -0.002860, r: 0.000039}, time: 2.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.080073900] [gps_imu_simul_node]: listened state: {position: {x: 4.020514, y: 0.996985, theta: 0.000057}, velocity: {u: 1.007269, v: -0.003037, r: 0.000041}, time: 3.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.081041200] [gps_imu_simul_node]: published simulated state: {position: {x: 4.020514, y: 0.996985, theta: 0.000057}, velocity: {u: 1.007269, v: -0.003037, r: 0.000041}, time: 3.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.089570800] [gps_imu_simul_node]: listened state: {position: {x: 4.121718, y: 0.996696, theta: 0.000061}, velocity: {u: 1.006913, v: -0.003222, r: 0.000043}, time: 3.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.090520100] [gps_imu_simul_node]: published simulated state: {position: {x: 4.121718, y: 0.996696, theta: 0.000061}, velocity: {u: 1.006913, v: -0.003222, r: 0.000043}, time: 3.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.097861200] [gps_imu_simul_node]: listened state: {position: {x: 4.222864, y: 0.996386, theta: 0.000066}, velocity: {u: 1.006493, v: -0.003416, r: 0.000045}, time: 3.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.098728700] [gps_imu_simul_node]: published simulated state: {position: {x: 4.222864, y: 0.996386, theta: 0.000066}, velocity: {u: 1.006493, v: -0.003416, r: 0.000045}, time: 3.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.106079100] [gps_imu_simul_node]: listened state: {position: {x: 4.323940, y: 0.996053, theta: 0.000070}, velocity: {u: 1.006015, v: -0.003620, r: 0.000047}, time: 3.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.106988400] [gps_imu_simul_node]: published simulated state: {position: {x: 4.323940, y: 0.996053, theta: 0.000070}, velocity: {u: 1.006015, v: -0.003620, r: 0.000047}, time: 3.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.114929100] [gps_imu_simul_node]: listened state: {position: {x: 4.424939, y: 0.995697, theta: 0.000075}, velocity: {u: 1.005480, v: -0.003833, r: 0.000049}, time: 3.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.115821900] [gps_imu_simul_node]: published simulated state: {position: {x: 4.424939, y: 0.995697, theta: 0.000075}, velocity: {u: 1.005480, v: -0.003833, r: 0.000049}, time: 3.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.123265600] [gps_imu_simul_node]: listened state: {position: {x: 4.525851, y: 0.995317, theta: 0.000080}, velocity: {u: 1.004892, v: -0.004055, r: 0.000051}, time: 3.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.124158600] [gps_imu_simul_node]: published simulated state: {position: {x: 4.525851, y: 0.995317, theta: 0.000080}, velocity: {u: 1.004892, v: -0.004055, r: 0.000051}, time: 3.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.131648100] [gps_imu_simul_node]: listened state: {position: {x: 4.626668, y: 0.994910, theta: 0.000085}, velocity: {u: 1.004255, v: -0.004287, r: 0.000053}, time: 3.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.132661600] [gps_imu_simul_node]: published simulated state: {position: {x: 4.626668, y: 0.994910, theta: 0.000085}, velocity: {u: 1.004255, v: -0.004287, r: 0.000053}, time: 3.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.139901400] [gps_imu_simul_node]: listened state: {position: {x: 4.727383, y: 0.994476, theta: 0.000091}, velocity: {u: 1.003573, v: -0.004528, r: 0.000055}, time: 3.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.140927300] [gps_imu_simul_node]: published simulated state: {position: {x: 4.727383, y: 0.994476, theta: 0.000091}, velocity: {u: 1.003573, v: -0.004528, r: 0.000055}, time: 3.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.148937400] [gps_imu_simul_node]: listened state: {position: {x: 4.827989, y: 0.994014, theta: 0.000096}, velocity: {u: 1.002849, v: -0.004778, r: 0.000058}, time: 3.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.149840500] [gps_imu_simul_node]: published simulated state: {position: {x: 4.827989, y: 0.994014, theta: 0.000096}, velocity: {u: 1.002849, v: -0.004778, r: 0.000058}, time: 3.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.158175700] [gps_imu_simul_node]: listened state: {position: {x: 4.928479, y: 0.993523, theta: 0.000102}, velocity: {u: 1.002088, v: -0.005039, r: 0.000060}, time: 3.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.159217700] [gps_imu_simul_node]: published simulated state: {position: {x: 4.928479, y: 0.993523, theta: 0.000102}, velocity: {u: 1.002088, v: -0.005039, r: 0.000060}, time: 3.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.166494300] [gps_imu_simul_node]: listened state: {position: {x: 5.028848, y: 0.993000, theta: 0.000108}, velocity: {u: 1.001292, v: -0.005309, r: 0.000062}, time: 4.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.167535200] [gps_imu_simul_node]: published simulated state: {position: {x: 5.028848, y: 0.993000, theta: 0.000108}, velocity: {u: 1.001292, v: -0.005309, r: 0.000062}, time: 4.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.175098800] [gps_imu_simul_node]: listened state: {position: {x: 5.129090, y: 0.992446, theta: 0.000115}, velocity: {u: 1.000467, v: -0.005589, r: 0.000065}, time: 4.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.175914700] [gps_imu_simul_node]: published simulated state: {position: {x: 5.129090, y: 0.992446, theta: 0.000115}, velocity: {u: 1.000467, v: -0.005589, r: 0.000065}, time: 4.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.183514500] [gps_imu_simul_node]: listened state: {position: {x: 5.229200, y: 0.991859, theta: 0.000121}, velocity: {u: 0.999615, v: -0.005880, r: 0.000068}, time: 4.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.184454200] [gps_imu_simul_node]: published simulated state: {position: {x: 5.229200, y: 0.991859, theta: 0.000121}, velocity: {u: 0.999615, v: -0.005880, r: 0.000068}, time: 4.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637258688.191880800] [gps_imu_simul_node]: listened state: {position: {x: 5.329176, y: 0.991237, theta: 0.000128}, velocity: {u: 0.998742, v: -0.006181, r: 0.000070}, time: 4.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
