[INFO 1637204079.204527900] [gps_imu_simul_node]: listened state: {position: {x: 1.099998, y: 0.999998, theta: 0.000000}, velocity: {u: 0.999952, v: -0.000058, r: 0.000001}, time: 0.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.306906800] [gps_imu_simul_node]: published simulated state: {position: {x: 1.600033, y: 0.999924, theta: 0.000002}, velocity: {u: 1.000194, v: -0.000385, r: 0.000007}, time: 0.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.315031300] [gps_imu_simul_node]: listened state: {position: {x: 1.700100, y: 0.999895, theta: 0.000003}, velocity: {u: 1.000403, v: -0.000459, r: 0.000008}, time: 0.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.315818400] [gps_imu_simul_node]: published simulated state: {position: {x: 1.700100, y: 0.999895, theta: 0.000003}, velocity: {u: 1.000403, v: -0.000459, r: 0.000008}, time: 0.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.325076700] [gps_imu_simul_node]: listened state: {position: {x: 1.800207, y: 0.999860, theta: 0.000004}, velocity: {u: 1.000677, v: -0.000535, r: 0.000010}, time: 0.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.326039300] [gps_imu_simul_node]: published simulated state: {position: {x: 1.800207, y: 0.999860, theta: 0.000004}, velocity: {u: 1.000677, v: -0.000535, r: 0.000010}, time: 0.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.333617200] [gps_imu_simul_node]: listened state: {position: {x: 1.900367, y: 0.999820, theta: 0.000005}, velocity: {u: 1.001015, v: -0.000613, r: 0.000011}, time: 0.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.334619400] [gps_imu_simul_node]: published simulated state: {position: {x: 1.900367, y: 0.999820, theta: 0.000005}, velocity: {u: 1.001015, v: -0.000613, r: 0.000011}, time: 0.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.341861100] [gps_imu_simul_node]: listened state: {position: {x: 2.000588, y: 0.999774, theta: 0.000006}, velocity: {u: 1.001418, v: -0.000691, r: 0.000012}, time: 1.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.342749300] [gps_imu_simul_node]: published simulated state: {position: {x: 2.000588, y: 0.999774, theta: 0.000006}, velocity: {u: 1.001418, v: -0.000691, r: 0.000012}, time: 1.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.350200200] [gps_imu_simul_node]: listened state: {position: {x: 2.100882, y: 0.999722, theta: 0.000007}, velocity: {u: 1.001880, v: -0.000769, r: 0.000014}, time: 1.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.351018100] [gps_imu_simul_node]: published simulated state: {position: {x: 2.100882, y: 0.999722, theta: 0.000007}, velocity: {u: 1.001880, v: -0.000769, r: 0.000014}, time: 1.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.359262100] [gps_imu_simul_node]: listened state: {position: {x: 2.201255, y: 0.999664, theta: 0.000009}, velocity: {u: 1.002396, v: -0.000849, r: 0.000015}, time: 1.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.360231500] [gps_imu_simul_node]: published simulated state: {position: {x: 2.201255, y: 0.999664, theta: 0.000009}, velocity: {u: 1.002396, v: -0.000849, r: 0.000015}, time: 1.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.368461200] [gps_imu_simul_node]: listened state: {position: {x: 2.301717, y: 0.999599, theta: 0.000010}, velocity: {u: 1.002956, v: -0.000929, r: 0.000016}, time: 1.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.369452800] [gps_imu_simul_node]: published simulated state: {position: {x: 2.301717, y: 0.999599, theta: 0.000010}, velocity: {u: 1.002956, v: -0.000929, r: 0.000016}, time: 1.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.377695500] [gps_imu_simul_node]: listened state: {position: {x: 2.402273, y: 0.999528, theta: 0.000012}, velocity: {u: 1.003549, v: -0.001010, r: 0.000017}, time: 1.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.378782300] [gps_imu_simul_node]: published simulated state: {position: {x: 2.402273, y: 0.999528, theta: 0.000012}, velocity: {u: 1.003549, v: -0.001010, r: 0.000017}, time: 1.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.387296800] [gps_imu_simul_node]: listened state: {position: {x: 2.502926, y: 0.999450, theta: 0.000014}, velocity: {u: 1.004158, v: -0.001095, r: 0.000019}, time: 1.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.388333400] [gps_imu_simul_node]: published simulated state: {position: {x: 2.502926, y: 0.999450, theta: 0.000014}, velocity: {u: 1.004158, v: -0.001095, r: 0.000019}, time: 1.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.397414700] [gps_imu_simul_node]: listened state: {position: {x: 2.603679, y: 0.999365, theta: 0.000016}, velocity: {u: 1.004771, v: -0.001183, r: 0.000020}, time: 1.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.398431500] [gps_imu_simul_node]: published simulated state: {position: {x: 2.603679, y: 0.999365, theta: 0.000016}, velocity: {u: 1.004771, v: -0.001183, r: 0.000020}, time: 1.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.405902800] [gps_imu_simul_node]: listened state: {position: {x: 2.704530, y: 0.999272, theta: 0.000018}, velocity: {u: 1.005369, v: -0.001275, r: 0.000021}, time: 1.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.406913800] [gps_imu_simul_node]: published simulated state: {position: {x: 2.704530, y: 0.999272, theta: 0.000018}, velocity: {u: 1.005369, v: -0.001275, r: 0.000021}, time: 1.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.414136700] [gps_imu_simul_node]: listened state: {position: {x: 2.805475, y: 0.999170, theta: 0.000020}, velocity: {u: 1.005937, v: -0.001373, r: 0.000022}, time: 1.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.414951800] [gps_imu_simul_node]: published simulated state: {position: {x: 2.805475, y: 0.999170, theta: 0.000020}, velocity: {u: 1.005937, v: -0.001373, r: 0.000022}, time: 1.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.422800400] [gps_imu_simul_node]: listened state: {position: {x: 2.906509, y: 0.999059, theta: 0.000022}, velocity: {u: 1.006458, v: -0.001477, r: 0.000024}, time: 1.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.423811800] [gps_imu_simul_node]: published simulated state: {position: {x: 2.906509, y: 0.999059, theta: 0.000022}, velocity: {u: 1.006458, v: -0.001477, r: 0.000024}, time: 1.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.431231300] [gps_imu_simul_node]: listened state: {position: {x: 3.007624, y: 0.998937, theta: 0.000025}, velocity: {u: 1.006915, v: -0.001587, r: 0.000025}, time: 2.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.432148700] [gps_imu_simul_node]: published simulated state: {position: {x: 3.007624, y: 0.998937, theta: 0.000025}, velocity: {u: 1.006915, v: -0.001587, r: 0.000025}, time: 2.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.439669700] [gps_imu_simul_node]: listened state: {position: {x: 3.108806, y: 0.998805, theta: 0.000027}, velocity: {u: 1.007295, v: -0.001703, r: 0.000026}, time: 2.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.440592800] [gps_imu_simul_node]: published simulated state: {position: {x: 3.108806, y: 0.998805, theta: 0.000027}, velocity: {u: 1.007295, v: -0.001703, r: 0.000026}, time: 2.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.448054900] [gps_imu_simul_node]: listened state: {position: {x: 3.210045, y: 0.998661, theta: 0.000030}, velocity: {u: 1.007596, v: -0.001826, r: 0.000028}, time: 2.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.448931900] [gps_imu_simul_node]: published simulated state: {position: {x: 3.210045, y: 0.998661, theta: 0.000030}, velocity: {u: 1.007596, v: -0.001826, r: 0.000028}, time: 2.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.456627700] [gps_imu_simul_node]: listened state: {position: {x: 3.311328, y: 0.998505, theta: 0.000033}, velocity: {u: 1.007817, v: -0.001955, r: 0.000029}, time: 2.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.457609800] [gps_imu_simul_node]: published simulated state: {position: {x: 3.311328, y: 0.998505, theta: 0.000033}, velocity: {u: 1.007817, v: -0.001955, r: 0.000029}, time: 2.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.465461000] [gps_imu_simul_node]: listened state: {position: {x: 3.412642, y: 0.998334, theta: 0.000036}, velocity: {u: 1.007961, v: -0.002091, r: 0.000031}, time: 2.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.466256600] [gps_imu_simul_node]: published simulated state: {position: {x: 3.412642, y: 0.998334, theta: 0.000036}, velocity: {u: 1.007961, v: -0.002091, r: 0.000031}, time: 2.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.474102700] [gps_imu_simul_node]: listened state: {position: {x: 3.513975, y: 0.998150, theta: 0.000039}, velocity: {u: 1.008028, v: -0.002232, r: 0.000032}, time: 2.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.475197600] [gps_imu_simul_node]: published simulated state: {position: {x: 3.513975, y: 0.998150, theta: 0.000039}, velocity: {u: 1.008028, v: -0.002232, r: 0.000032}, time: 2.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.482410000] [gps_imu_simul_node]: listened state: {position: {x: 3.615315, y: 0.997951, theta: 0.000042}, velocity: {u: 1.008019, v: -0.002379, r: 0.000034}, time: 2.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.483324600] [gps_imu_simul_node]: published simulated state: {position: {x: 3.615315, y: 0.997951, theta: 0.000042}, velocity: {u: 1.008019, v: -0.002379, r: 0.000034}, time: 2.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.490554800] [gps_imu_simul_node]: listened state: {position: {x: 3.716650, y: 0.997736, theta: 0.000046}, velocity: {u: 1.007938, v: -0.002532, r: 0.000036}, time: 2.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.491401800] [gps_imu_simul_node]: published simulated state: {position: {x: 3.716650, y: 0.997736, theta: 0.000046}, velocity: {u: 1.007938, v: -0.002532, r: 0.000036}, time: 2.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.499130000] [gps_imu_simul_node]: listened state: {position: {x: 3.817969, y: 0.997503, theta: 0.000049}, velocity: {u: 1.007784, v: -0.002693, r: 0.000037}, time: 2.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.499918100] [gps_imu_simul_node]: published simulated state: {position: {x: 3.817969, y: 0.997503, theta: 0.000049}, velocity: {u: 1.007784, v: -0.002693, r: 0.000037}, time: 2.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.507758400] [gps_imu_simul_node]: listened state: {position: {x: 3.919261, y: 0.997253, theta: 0.000053}, velocity: {u: 1.007560, v: -0.002860, r: 0.000039}, time: 2.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.508832400] [gps_imu_simul_node]: published simulated state: {position: {x: 3.919261, y: 0.997253, theta: 0.000053}, velocity: {u: 1.007560, v: -0.002860, r: 0.000039}, time: 2.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.517169000] [gps_imu_simul_node]: listened state: {position: {x: 4.020514, y: 0.996985, theta: 0.000057}, velocity: {u: 1.007269, v: -0.003037, r: 0.000041}, time: 3.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.518090800] [gps_imu_simul_node]: published simulated state: {position: {x: 4.020514, y: 0.996985, theta: 0.000057}, velocity: {u: 1.007269, v: -0.003037, r: 0.000041}, time: 3.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.525730400] [gps_imu_simul_node]: listened state: {position: {x: 4.121718, y: 0.996696, theta: 0.000061}, velocity: {u: 1.006913, v: -0.003222, r: 0.000043}, time: 3.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.526604000] [gps_imu_simul_node]: published simulated state: {position: {x: 4.121718, y: 0.996696, theta: 0.000061}, velocity: {u: 1.006913, v: -0.003222, r: 0.000043}, time: 3.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.535484800] [gps_imu_simul_node]: listened state: {position: {x: 4.222864, y: 0.996386, theta: 0.000066}, velocity: {u: 1.006494, v: -0.003416, r: 0.000045}, time: 3.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.536568900] [gps_imu_simul_node]: published simulated state: {position: {x: 4.222864, y: 0.996386, theta: 0.000066}, velocity: {u: 1.006494, v: -0.003416, r: 0.000045}, time: 3.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.543427000] [gps_imu_simul_node]: listened state: {position: {x: 4.323940, y: 0.996053, theta: 0.000070}, velocity: {u: 1.006015, v: -0.003620, r: 0.000047}, time: 3.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.544445200] [gps_imu_simul_node]: published simulated state: {position: {x: 4.323940, y: 0.996053, theta: 0.000070}, velocity: {u: 1.006015, v: -0.003620, r: 0.000047}, time: 3.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.552020400] [gps_imu_simul_node]: listened state: {position: {x: 4.424939, y: 0.995697, theta: 0.000075}, velocity: {u: 1.005480, v: -0.003833, r: 0.000049}, time: 3.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.552997900] [gps_imu_simul_node]: published simulated state: {position: {x: 4.424939, y: 0.995697, theta: 0.000075}, velocity: {u: 1.005480, v: -0.003833, r: 0.000049}, time: 3.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.561742300] [gps_imu_simul_node]: listened state: {position: {x: 4.525851, y: 0.995317, theta: 0.000080}, velocity: {u: 1.004892, v: -0.004055, r: 0.000051}, time: 3.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.562851000] [gps_imu_simul_node]: published simulated state: {position: {x: 4.525851, y: 0.995317, theta: 0.000080}, velocity: {u: 1.004892, v: -0.004055, r: 0.000051}, time: 3.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.571767500] [gps_imu_simul_node]: listened state: {position: {x: 4.626668, y: 0.994910, theta: 0.000085}, velocity: {u: 1.004255, v: -0.004287, r: 0.000053}, time: 3.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.572748300] [gps_imu_simul_node]: published simulated state: {position: {x: 4.626668, y: 0.994910, theta: 0.000085}, velocity: {u: 1.004255, v: -0.004287, r: 0.000053}, time: 3.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.580088600] [gps_imu_simul_node]: listened state: {position: {x: 4.727384, y: 0.994476, theta: 0.000091}, velocity: {u: 1.003573, v: -0.004528, r: 0.000055}, time: 3.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.580913400] [gps_imu_simul_node]: published simulated state: {position: {x: 4.727384, y: 0.994476, theta: 0.000091}, velocity: {u: 1.003573, v: -0.004528, r: 0.000055}, time: 3.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.589484600] [gps_imu_simul_node]: listened state: {position: {x: 4.827989, y: 0.994014, theta: 0.000096}, velocity: {u: 1.002850, v: -0.004779, r: 0.000058}, time: 3.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.590519600] [gps_imu_simul_node]: published simulated state: {position: {x: 4.827989, y: 0.994014, theta: 0.000096}, velocity: {u: 1.002850, v: -0.004779, r: 0.000058}, time: 3.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.597625300] [gps_imu_simul_node]: listened state: {position: {x: 4.928479, y: 0.993523, theta: 0.000102}, velocity: {u: 1.002088, v: -0.005039, r: 0.000060}, time: 3.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.598531000] [gps_imu_simul_node]: published simulated state: {position: {x: 4.928479, y: 0.993523, theta: 0.000102}, velocity: {u: 1.002088, v: -0.005039, r: 0.000060}, time: 3.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.606291900] [gps_imu_simul_node]: listened state: {position: {x: 5.028848, y: 0.993000, theta: 0.000108}, velocity: {u: 1.001293, v: -0.005309, r: 0.000062}, time: 4.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.607226500] [gps_imu_simul_node]: published simulated state: {position: {x: 5.028848, y: 0.993000, theta: 0.000108}, velocity: {u: 1.001293, v: -0.005309, r: 0.000062}, time: 4.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.614605500] [gps_imu_simul_node]: listened state: {position: {x: 5.129090, y: 0.992446, theta: 0.000115}, velocity: {u: 1.000467, v: -0.005590, r: 0.000065}, time: 4.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.615461100] [gps_imu_simul_node]: published simulated state: {position: {x: 5.129090, y: 0.992446, theta: 0.000115}, velocity: {u: 1.000467, v: -0.005590, r: 0.000065}, time: 4.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.623025200] [gps_imu_simul_node]: listened state: {position: {x: 5.229201, y: 0.991858, theta: 0.000121}, velocity: {u: 0.999615, v: -0.005880, r: 0.000068}, time: 4.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.623859200] [gps_imu_simul_node]: published simulated state: {position: {x: 5.229201, y: 0.991858, theta: 0.000121}, velocity: {u: 0.999615, v: -0.005880, r: 0.000068}, time: 4.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637204079.631740600] [gps_imu_simul_node]: listened state: {position: {x: 5.329176, y: 0.991237, theta: 0.000128}, velocity: {u: 0.998742, v: -0.006181, r: 0.000070}, time: 4.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
