[INFO 1637257681.566974000] [gps_imu_simul_node]: listened state: {position: {x: 1.099998, y: 0.999998, theta: 0.000000}, velocity: {u: 0.999952, v: -0.000058, r: 0.000001}, time: 0.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.685103900] [gps_imu_simul_node]: published simulated state: {position: {x: 1.700100, y: 0.999895, theta: 0.000003}, velocity: {u: 1.000403, v: -0.000459, r: 0.000008}, time: 0.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.692700600] [gps_imu_simul_node]: listened state: {position: {x: 1.800207, y: 0.999860, theta: 0.000004}, velocity: {u: 1.000677, v: -0.000535, r: 0.000010}, time: 0.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.693634000] [gps_imu_simul_node]: published simulated state: {position: {x: 1.800207, y: 0.999860, theta: 0.000004}, velocity: {u: 1.000677, v: -0.000535, r: 0.000010}, time: 0.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.701384200] [gps_imu_simul_node]: listened state: {position: {x: 1.900367, y: 0.999820, theta: 0.000005}, velocity: {u: 1.001015, v: -0.000613, r: 0.000011}, time: 0.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.702316700] [gps_imu_simul_node]: published simulated state: {position: {x: 1.900367, y: 0.999820, theta: 0.000005}, velocity: {u: 1.001015, v: -0.000613, r: 0.000011}, time: 0.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.710149500] [gps_imu_simul_node]: listened state: {position: {x: 2.000588, y: 0.999774, theta: 0.000006}, velocity: {u: 1.001418, v: -0.000691, r: 0.000012}, time: 1.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.710964300] [gps_imu_simul_node]: published simulated state: {position: {x: 2.000588, y: 0.999774, theta: 0.000006}, velocity: {u: 1.001418, v: -0.000691, r: 0.000012}, time: 1.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.718480500] [gps_imu_simul_node]: listened state: {position: {x: 2.100882, y: 0.999722, theta: 0.000007}, velocity: {u: 1.001880, v: -0.000769, r: 0.000014}, time: 1.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.719385100] [gps_imu_simul_node]: published simulated state: {position: {x: 2.100882, y: 0.999722, theta: 0.000007}, velocity: {u: 1.001880, v: -0.000769, r: 0.000014}, time: 1.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.726867200] [gps_imu_simul_node]: listened state: {position: {x: 2.201255, y: 0.999664, theta: 0.000009}, velocity: {u: 1.002396, v: -0.000849, r: 0.000015}, time: 1.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.727802100] [gps_imu_simul_node]: published simulated state: {position: {x: 2.201255, y: 0.999664, theta: 0.000009}, velocity: {u: 1.002396, v: -0.000849, r: 0.000015}, time: 1.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.735060700] [gps_imu_simul_node]: listened state: {position: {x: 2.301717, y: 0.999599, theta: 0.000010}, velocity: {u: 1.002956, v: -0.000929, r: 0.000016}, time: 1.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.736015100] [gps_imu_simul_node]: published simulated state: {position: {x: 2.301717, y: 0.999599, theta: 0.000010}, velocity: {u: 1.002956, v: -0.000929, r: 0.000016}, time: 1.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.744716000] [gps_imu_simul_node]: listened state: {position: {x: 2.402273, y: 0.999528, theta: 0.000012}, velocity: {u: 1.003549, v: -0.001010, r: 0.000017}, time: 1.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.745729800] [gps_imu_simul_node]: published simulated state: {position: {x: 2.402273, y: 0.999528, theta: 0.000012}, velocity: {u: 1.003549, v: -0.001010, r: 0.000017}, time: 1.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.752945400] [gps_imu_simul_node]: listened state: {position: {x: 2.502926, y: 0.999450, theta: 0.000014}, velocity: {u: 1.004158, v: -0.001095, r: 0.000019}, time: 1.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.753958500] [gps_imu_simul_node]: published simulated state: {position: {x: 2.502926, y: 0.999450, theta: 0.000014}, velocity: {u: 1.004158, v: -0.001095, r: 0.000019}, time: 1.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.762419100] [gps_imu_simul_node]: listened state: {position: {x: 2.603679, y: 0.999365, theta: 0.000016}, velocity: {u: 1.004771, v: -0.001183, r: 0.000020}, time: 1.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.763427700] [gps_imu_simul_node]: published simulated state: {position: {x: 2.603679, y: 0.999365, theta: 0.000016}, velocity: {u: 1.004771, v: -0.001183, r: 0.000020}, time: 1.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.770792000] [gps_imu_simul_node]: listened state: {position: {x: 2.704530, y: 0.999272, theta: 0.000018}, velocity: {u: 1.005369, v: -0.001275, r: 0.000021}, time: 1.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.771707300] [gps_imu_simul_node]: published simulated state: {position: {x: 2.704530, y: 0.999272, theta: 0.000018}, velocity: {u: 1.005369, v: -0.001275, r: 0.000021}, time: 1.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.779197400] [gps_imu_simul_node]: listened state: {position: {x: 2.805475, y: 0.999170, theta: 0.000020}, velocity: {u: 1.005937, v: -0.001373, r: 0.000022}, time: 1.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.780136100] [gps_imu_simul_node]: published simulated state: {position: {x: 2.805475, y: 0.999170, theta: 0.000020}, velocity: {u: 1.005937, v: -0.001373, r: 0.000022}, time: 1.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.787678500] [gps_imu_simul_node]: listened state: {position: {x: 2.906509, y: 0.999059, theta: 0.000022}, velocity: {u: 1.006458, v: -0.001477, r: 0.000024}, time: 1.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.788586300] [gps_imu_simul_node]: published simulated state: {position: {x: 2.906509, y: 0.999059, theta: 0.000022}, velocity: {u: 1.006458, v: -0.001477, r: 0.000024}, time: 1.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.796276500] [gps_imu_simul_node]: listened state: {position: {x: 3.007623, y: 0.998937, theta: 0.000025}, velocity: {u: 1.006915, v: -0.001587, r: 0.000025}, time: 2.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.797259800] [gps_imu_simul_node]: published simulated state: {position: {x: 3.007623, y: 0.998937, theta: 0.000025}, velocity: {u: 1.006915, v: -0.001587, r: 0.000025}, time: 2.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.805138900] [gps_imu_simul_node]: listened state: {position: {x: 3.108806, y: 0.998805, theta: 0.000027}, velocity: {u: 1.007295, v: -0.001703, r: 0.000026}, time: 2.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.805940100] [gps_imu_simul_node]: published simulated state: {position: {x: 3.108806, y: 0.998805, theta: 0.000027}, velocity: {u: 1.007295, v: -0.001703, r: 0.000026}, time: 2.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.813429000] [gps_imu_simul_node]: listened state: {position: {x: 3.210045, y: 0.998661, theta: 0.000030}, velocity: {u: 1.007595, v: -0.001826, r: 0.000028}, time: 2.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.814319000] [gps_imu_simul_node]: published simulated state: {position: {x: 3.210045, y: 0.998661, theta: 0.000030}, velocity: {u: 1.007595, v: -0.001826, r: 0.000028}, time: 2.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.821763100] [gps_imu_simul_node]: listened state: {position: {x: 3.311328, y: 0.998505, theta: 0.000033}, velocity: {u: 1.007817, v: -0.001955, r: 0.000029}, time: 2.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.822771100] [gps_imu_simul_node]: published simulated state: {position: {x: 3.311328, y: 0.998505, theta: 0.000033}, velocity: {u: 1.007817, v: -0.001955, r: 0.000029}, time: 2.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.829886800] [gps_imu_simul_node]: listened state: {position: {x: 3.412642, y: 0.998334, theta: 0.000036}, velocity: {u: 1.007961, v: -0.002091, r: 0.000031}, time: 2.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.830748900] [gps_imu_simul_node]: published simulated state: {position: {x: 3.412642, y: 0.998334, theta: 0.000036}, velocity: {u: 1.007961, v: -0.002091, r: 0.000031}, time: 2.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.838402400] [gps_imu_simul_node]: listened state: {position: {x: 3.513975, y: 0.998150, theta: 0.000039}, velocity: {u: 1.008027, v: -0.002232, r: 0.000032}, time: 2.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.839218500] [gps_imu_simul_node]: published simulated state: {position: {x: 3.513975, y: 0.998150, theta: 0.000039}, velocity: {u: 1.008027, v: -0.002232, r: 0.000032}, time: 2.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.847660600] [gps_imu_simul_node]: listened state: {position: {x: 3.615315, y: 0.997951, theta: 0.000042}, velocity: {u: 1.008019, v: -0.002379, r: 0.000034}, time: 2.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.848469900] [gps_imu_simul_node]: published simulated state: {position: {x: 3.615315, y: 0.997951, theta: 0.000042}, velocity: {u: 1.008019, v: -0.002379, r: 0.000034}, time: 2.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.856318400] [gps_imu_simul_node]: listened state: {position: {x: 3.716650, y: 0.997736, theta: 0.000046}, velocity: {u: 1.007937, v: -0.002532, r: 0.000036}, time: 2.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.857212900] [gps_imu_simul_node]: published simulated state: {position: {x: 3.716650, y: 0.997736, theta: 0.000046}, velocity: {u: 1.007937, v: -0.002532, r: 0.000036}, time: 2.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.865110600] [gps_imu_simul_node]: listened state: {position: {x: 3.817969, y: 0.997503, theta: 0.000049}, velocity: {u: 1.007784, v: -0.002693, r: 0.000037}, time: 2.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.866123800] [gps_imu_simul_node]: published simulated state: {position: {x: 3.817969, y: 0.997503, theta: 0.000049}, velocity: {u: 1.007784, v: -0.002693, r: 0.000037}, time: 2.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.873807800] [gps_imu_simul_node]: listened state: {position: {x: 3.919261, y: 0.997253, theta: 0.000053}, velocity: {u: 1.007560, v: -0.002860, r: 0.000039}, time: 2.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.874894900] [gps_imu_simul_node]: published simulated state: {position: {x: 3.919261, y: 0.997253, theta: 0.000053}, velocity: {u: 1.007560, v: -0.002860, r: 0.000039}, time: 2.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.882082200] [gps_imu_simul_node]: listened state: {position: {x: 4.020514, y: 0.996985, theta: 0.000057}, velocity: {u: 1.007269, v: -0.003037, r: 0.000041}, time: 3.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.883071500] [gps_imu_simul_node]: published simulated state: {position: {x: 4.020514, y: 0.996985, theta: 0.000057}, velocity: {u: 1.007269, v: -0.003037, r: 0.000041}, time: 3.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.891611200] [gps_imu_simul_node]: listened state: {position: {x: 4.121718, y: 0.996696, theta: 0.000061}, velocity: {u: 1.006913, v: -0.003222, r: 0.000043}, time: 3.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.892464600] [gps_imu_simul_node]: published simulated state: {position: {x: 4.121718, y: 0.996696, theta: 0.000061}, velocity: {u: 1.006913, v: -0.003222, r: 0.000043}, time: 3.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.899732500] [gps_imu_simul_node]: listened state: {position: {x: 4.222864, y: 0.996386, theta: 0.000066}, velocity: {u: 1.006493, v: -0.003416, r: 0.000045}, time: 3.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.900587300] [gps_imu_simul_node]: published simulated state: {position: {x: 4.222864, y: 0.996386, theta: 0.000066}, velocity: {u: 1.006493, v: -0.003416, r: 0.000045}, time: 3.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.908086300] [gps_imu_simul_node]: listened state: {position: {x: 4.323940, y: 0.996053, theta: 0.000070}, velocity: {u: 1.006015, v: -0.003620, r: 0.000047}, time: 3.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.908895200] [gps_imu_simul_node]: published simulated state: {position: {x: 4.323940, y: 0.996053, theta: 0.000070}, velocity: {u: 1.006015, v: -0.003620, r: 0.000047}, time: 3.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.916245400] [gps_imu_simul_node]: listened state: {position: {x: 4.424939, y: 0.995697, theta: 0.000075}, velocity: {u: 1.005480, v: -0.003833, r: 0.000049}, time: 3.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.917220100] [gps_imu_simul_node]: published simulated state: {position: {x: 4.424939, y: 0.995697, theta: 0.000075}, velocity: {u: 1.005480, v: -0.003833, r: 0.000049}, time: 3.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.924490800] [gps_imu_simul_node]: listened state: {position: {x: 4.525851, y: 0.995317, theta: 0.000080}, velocity: {u: 1.004892, v: -0.004055, r: 0.000051}, time: 3.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.925321100] [gps_imu_simul_node]: published simulated state: {position: {x: 4.525851, y: 0.995317, theta: 0.000080}, velocity: {u: 1.004892, v: -0.004055, r: 0.000051}, time: 3.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.933627600] [gps_imu_simul_node]: listened state: {position: {x: 4.626668, y: 0.994910, theta: 0.000085}, velocity: {u: 1.004255, v: -0.004287, r: 0.000053}, time: 3.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.934588800] [gps_imu_simul_node]: published simulated state: {position: {x: 4.626668, y: 0.994910, theta: 0.000085}, velocity: {u: 1.004255, v: -0.004287, r: 0.000053}, time: 3.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.942722700] [gps_imu_simul_node]: listened state: {position: {x: 4.727383, y: 0.994476, theta: 0.000091}, velocity: {u: 1.003573, v: -0.004528, r: 0.000055}, time: 3.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.943618500] [gps_imu_simul_node]: published simulated state: {position: {x: 4.727383, y: 0.994476, theta: 0.000091}, velocity: {u: 1.003573, v: -0.004528, r: 0.000055}, time: 3.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.951134900] [gps_imu_simul_node]: listened state: {position: {x: 4.827989, y: 0.994014, theta: 0.000096}, velocity: {u: 1.002849, v: -0.004778, r: 0.000058}, time: 3.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.951990700] [gps_imu_simul_node]: published simulated state: {position: {x: 4.827989, y: 0.994014, theta: 0.000096}, velocity: {u: 1.002849, v: -0.004778, r: 0.000058}, time: 3.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.959787900] [gps_imu_simul_node]: listened state: {position: {x: 4.928479, y: 0.993523, theta: 0.000102}, velocity: {u: 1.002088, v: -0.005039, r: 0.000060}, time: 3.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.960826600] [gps_imu_simul_node]: published simulated state: {position: {x: 4.928479, y: 0.993523, theta: 0.000102}, velocity: {u: 1.002088, v: -0.005039, r: 0.000060}, time: 3.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.967931900] [gps_imu_simul_node]: listened state: {position: {x: 5.028848, y: 0.993000, theta: 0.000108}, velocity: {u: 1.001292, v: -0.005309, r: 0.000062}, time: 4.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.969170300] [gps_imu_simul_node]: published simulated state: {position: {x: 5.028848, y: 0.993000, theta: 0.000108}, velocity: {u: 1.001292, v: -0.005309, r: 0.000062}, time: 4.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.976940200] [gps_imu_simul_node]: listened state: {position: {x: 5.129090, y: 0.992446, theta: 0.000115}, velocity: {u: 1.000467, v: -0.005589, r: 0.000065}, time: 4.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.977865500] [gps_imu_simul_node]: published simulated state: {position: {x: 5.129090, y: 0.992446, theta: 0.000115}, velocity: {u: 1.000467, v: -0.005589, r: 0.000065}, time: 4.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.985085300] [gps_imu_simul_node]: listened state: {position: {x: 5.229200, y: 0.991859, theta: 0.000121}, velocity: {u: 0.999615, v: -0.005880, r: 0.000068}, time: 4.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.985944000] [gps_imu_simul_node]: published simulated state: {position: {x: 5.229200, y: 0.991859, theta: 0.000121}, velocity: {u: 0.999615, v: -0.005880, r: 0.000068}, time: 4.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
[INFO 1637257681.993259000] [gps_imu_simul_node]: listened state: {position: {x: 5.329176, y: 0.991237, theta: 0.000128}, velocity: {u: 0.998742, v: -0.006181, r: 0.000070}, time: 4.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:153)
